wer	acts	words	chars
EIN BEDIENTER	1	5	25
ASPERMONTE	67	1554	8542
JULIUS	120	5073	27728
GUIDO	63	3019	16508
ERZBISCHOF	37	738	4004
FÜRST	77	4133	22325
CÄCILIA	33	685	3736
ÄBTISSIN	23	226	1229
BLANKA	42	1918	10408
PORZIA	4	254	1386
EIN ALTER BAUER	4	99	531
BEDIENTER	3	34	164
EINER VON DEN BEWAFFNETEN	1	10	52
MARCELLUS	1	4	21
ARZT	4	48	244
NONNE	3	72	382
