wer	acts	words	chars
DAMÖTAS	5	717	3901
DORIS	42	1112	5729
MENALKAS	55	1620	8656
NISUS	91	2400	12225
ATALANTA	67	2483	13091
CORYDON	41	1479	7811
DAMON	103	2879	15282
AMARYLLIS	46	869	4657
MYRTILLUS	46	1861	9840
