wer	acts	words	chars
DIE JÜNGEREN PILGER	4	186	927
SIRENEN	3	36	190
VENUS	19	540	2878
TANNHÄUSER	63	2176	11282
DER HIRT	2	78	380
DIE ÄLTEREN PILGER	4	246	1224
DER LANDGRAF	16	674	3585
WALTHER	14	235	1301
BITEROLF	14	229	1247
WOLFRAM	41	1002	5251
ELISABETH	15	851	4294
CHOR	1	28	156
CHOR DER RITTER	7	56	309
VIER EDELKNABEN	3	18	100
CHOR DER EDELFRAUEN	5	89	517
MÄNNERGESANG	3	46	263
