wer	acts	words	chars
GRAF	133	2335	12466
SOLDAT	81	770	3668
DIRNE	83	682	3522
STUBENMÄDCHEN (2/3)	81	659	3367
STUBENMÄDEL (10)	1	2	13
DER JUNGE HERR	161	1854	9410
DIE JUNGE FRAU	189	1577	8460
DER GATTE	198	2459	12854
DAS SÜSSE MÄDEL	211	1890	9614
DER DICHTER	171	2139	11281
SCHAUSPIELERIN	172	1566	8176
