wer	acts	words	chars
EIN BAUER	6	178	891
AMBROSIO	93	2397	12304
BARTOLINO	62	837	4251
ANGIOLINA	20	1183	5956
EINE STIMME VON DRAUSSEN	1	2	5
SEBASTIANO	21	499	2444
HERR GREGORIO	34	937	4667
ANSELMO	32	452	2376
EIN SOLDAT	1	7	26
