wer	acts	words	chars
RAPS	50	1276	6825
STALENO	126	2589	13560
LEANDER	36	567	3047
PHILTO	75	1867	9954
LELIO	65	1344	7331
MASKARILL	130	2948	15454
ANSELMO	118	1894	10004
DER TRÄGER	12	415	2182
