wer	acts	words	chars
KLARA	9	71	384
BARON	140	3044	17145
KRABBE	145	3569	19489
PELLMANN	7	144	772
EMMA	73	1909	10008
FRITZE	41	1328	7226
GUSTAV	32	909	5090
JULIUS VON GLEISENBURG	111	2435	13404
JULIUS KRABBE	77	1572	8790
EWELINE	61	1197	6553
BARBARA	31	1486	8180
MAGISTER	7	315	1825
GOTTLIEB	17	653	3581
