wer	acts	words	chars
DER ADVOCAT	15	213	1181
JUNGFER LUISCHEN	120	1949	10814
CATHRINE	125	2768	15872
FRAU GLAUBELEICHTIN	231	5367	31564
JUNGFER DORCHEN	37	631	3356
HERR WACKERMANN	124	3433	19565
HERR LIEBMANN	45	685	3923
HERR SCHEINFROMM	141	2401	13385
FRAU BETTELSACKIN	18	809	4653
HERR VON MUCKERSDORFF	22	309	1561
FRAU ZANCKENHEIMIN	51	731	4334
FRAU SEUFFZERIN	52	941	5508
DER DIENER	2	37	197
FRAU EHRLICHEN	7	386	1943
JACOB	5	164	968
HERR GLAUBELEICHT	9	272	1564
