wer	acts	words	chars
SCHNEIDER	9	134	723
LUCENTIO	58	946	5108
CHOR	45	769	3998
BAPTISTA	64	1175	6387
KATHARINE	81	1699	8692
NACHBARINNEN	2	15	70
BIANCA	29	522	2728
HORTENSIO	55	837	4587
PETRUCHIO	113	2431	13009
GRUMIO	18	217	1201
HAUSHOFMEISTER	8	60	327
HAUSHÄLTERIN	6	38	224
DIENER	3	53	287
