wer	acts	words	chars
KRIEMHILD	29	431	2161
HAGEN	27	489	2510
GUNTHER	35	453	2337
GISELHER	5	79	432
GERENOT	3	11	52
VOLKER	14	475	2517
SIEGFRIED	34	2192	11295
DANKWART	2	37	188
UTE	30	920	4583
