wer	acts	words	chars
LOTTCHEN	10	193	1011
FRAU GISELIUS	169	1601	8536
PROFESSOR GISELIUS	178	2639	15307
BABETTE	8	108	542
CÖLESTINE	67	731	3881
TRAUGOTT APPEL	87	1059	6486
