wer	acts	words	chars
POLIZIST	1	16	85
URBAN	25	691	3956
HAESER	12	169	991
ALTER HERR	4	45	295
ZWEITER ALTER HERR	2	29	152
DR. LANGENBECK	10	245	1425
JUNGE DAME	1	18	98
ALTE DAME	1	15	79
