wer	acts	words	chars
STIMMEN AUS DEM VOLK	2	48	288
MICHELANGELO	111	3238	17390
TORRIGIANO	79	2473	13424
CELLINI	66	2281	12352
ERSTER STUDENT	1	9	58
ZWEITER STUDENT	1	18	104
DIE MENGE	1	9	41
EIN HEROLD	1	13	80
DER PAPST	51	2087	11644
KARDINAL AUS DEM GEFOLGE	2	27	147
