wer	acts	words	chars
FRAU MARTHAN	27	1890	9718
MARIANEL	17	308	1601
FRAU HUMBRECHT	115	2838	14559
VON GRÖNINGSECK	154	4457	23771
EVCHEN	132	4289	22504
WIRTIN	4	131	671
HUMBRECHT	93	3246	17181
MAGISTER	90	2758	15313
VON HASENPOTH	36	1079	5789
MAJOR LINDSTHAL	12	1089	5923
LISSEL	13	385	2034
FAUSTHAMMER	8	112	537
FISKAL	20	649	3620
