wer	acts	words	chars
GARDINER	15	1297	7455
SIDNEY	13	1011	5768
LADY JOHANNA GRAY	72	5114	28408
LORD GUILFORD	44	3030	16884
DER OFFICIER	2	19	121
NORTHUMBERLAND	11	1213	6833
LADY SUFFOLK	25	1505	8062
SUFFOLK	25	1155	6285
JOHANNA	14	1191	6530
