wer	acts	words	chars
SCHMIDT	1	33	161
MADAME HAMMEL	80	1487	7403
KOHLENTRÄGER	3	75	359
HERR HAMMEL	39	817	4044
FRENZ	151	2483	12347
PETER	68	1909	10025
FRAU HANNLAPPS	39	701	3655
DORTHEE	55	1165	5658
LISSBETH	16	199	994
SUSANN	10	152	752
SCHWÄBIN	17	116	589
JOHANN	3	40	211
