wer	acts	words	chars
CHOR DER SOLDATEN	4	39	230
ALLGEMEINER CHOR	7	149	890
THERESE	105	1724	9339
CHRISTINE	96	1827	9749
BOMBARDON	75	1954	10838
GONTRAN	77	1482	8319
COLAS	93	1269	7016
CHOR DER MÄNNER	3	82	458
CHOR DER FRAUEN	2	53	313
CHOR DER MÄDCHEN	7	150	886
