wer	acts	words	chars
MALCHEN	3	7	30
PETER	74	1448	7824
UNBEKANNTER	185	3301	18395
FRANZ	179	1841	10106
GREIS	21	1147	6242
EULALIA	157	4241	23484
BITTERMANN	88	2616	14935
DER MAJOR	189	4230	24239
DER GRAF	67	1481	8181
GRÄFIN	109	1927	10893
LOTTE	52	1171	6453
WILHELM	5	20	87
