wer	acts	words	chars
DIE MAUREN	10	213	1178
CHOR	12	220	1259
EMMA	41	607	3366
EINE SPINNERIN	4	32	187
EGINHARD	37	565	3171
FRAUEN	2	22	134
KARL	41	710	3962
ROLAND	45	650	3535
FIERRABRAS	36	578	3139
JUNGFRAUEN	8	124	695
MÄNNER	4	40	242
DIE RITTER	18	249	1438
BRUTAMONTE	6	126	676
FLORINDA	33	631	3324
MARAGOND	9	145	835
BOLAND	28	383	2076
