wer	acts	words	chars
PRIOR	22	330	1770
SYLVA	100	1769	9190
MALSTRÖM	96	2265	12925
MONALDESCHI	209	8455	46886
BRAHE	152	3879	21925
SCHNURE	49	991	5555
SANTINELLI	66	1864	10368
CHRISTINE	228	7578	41560
EIN DIENER	3	22	117
ROSENHANE	4	158	882
VIELE STIMMEN	6	67	369
