wer	acts	words	chars
NOTARIUS	28	856	5582
FRÄULEIN AMALIE	295	4652	25759
FRÄULEIN KAROLINE	171	3814	20860
DR. HIPPOKRAS	160	2921	17759
FRAU VON TIEFENBORN	158	3047	17081
HEINRICH	4	33	192
HERR VON KALTENBRUNN	135	3033	16854
HERR VON KREUZWEG	47	749	4203
HERR VON ZIEGENDORF	76	1610	8618
HERR VON WAGEHALS	42	1092	5983
DER DIENER	2	57	303
