wer	acts	words	chars
FELDSCHEER	3	25	110
WILHELM	20	394	2122
LANGEN	197	5904	32242
WERNER	142	3017	16573
CHRISTIAN	39	558	2954
JUSTITZRÄTHIN	98	4170	22390
LENCHEN	52	846	4510
FRIDERICKE	72	1244	6560
WALZ	113	3437	18303
KARL	9	334	1797
CAROLINE	16	143	759
FRANZÖSIN	17	596	2976
JUD	19	370	1871
BETTELWEIB	5	88	487
EIN OFFICIER	2	83	439
DOKTOR	15	351	1949
