wer	acts	words	chars
DIE FELDHERREN	2	12	77
SOSIAS	175	4819	25579
MERKUR	116	2175	11590
JUPITER	84	2770	15090
ALKMENE	121	3367	18036
CHARIS	64	1350	7122
AMPHITRYON	164	2981	16214
ERSTER FELDHERR	27	370	2034
ZWEITER FELDHERR	15	77	442
DRITTER FELDHERR	4	21	129
EINER AUS DEM VOLK	4	62	329
ZWEITER OBERSTER	4	22	135
ERSTER OBERSTER	8	225	1246
DAS VOLK	7	54	284
DIE OBERSTEN	2	11	80
