wer	acts	words	chars
ABGEORDNETER	2	15	81
AMANTE	39	1598	8681
PAULO	51	1073	5722
LAURA	26	672	3620
JULIO	182	5434	29224
LUDOVICO	55	889	4804
PIRRO	10	68	348
DONNA SOLINA	160	4888	26459
PASQUINO	21	334	1817
GALBINO	116	4254	22886
ROSALINE	16	203	1087
HERZOGIN	31	1509	8094
DRULLO	93	2593	14323
BEDIENTER	1	9	45
ROSAURA	7	72	404
GALANTERIEKRÄMERIN	4	18	106
CARLO	15	231	1303
STALLMEISTER	2	6	35
KAMMERDIENER	1	24	136
