wer	acts	words	chars
DIE GNOMEN	6	129	675
DON JUAN	244	6477	34403
LEPORELLO	159	3174	16533
DER GOUVERNEUR	60	1225	6539
DON OCTAVIO	31	416	2136
LISETTE	9	151	720
FAUST	140	6608	34997
DER RITTER	82	2473	13148
DONNA ANNA	71	1241	6322
SIGNOR RUBIO	22	419	2166
SIGNOR NEGRO	20	476	2537
ERSTER HERR	1	6	41
ZWEITER HERR	1	6	29
DER DIENER	2	22	125
GASPARO	6	69	328
DIE ANWESENDEN	4	44	254
DER PRIESTER	3	31	164
ERSTER GNOM	12	192	1029
ZWEITER GNOM	7	107	590
