wer	acts	words	chars
DIE MAGD	5	65	359
FRANZ	53	854	4819
KOTZELUCH	49	2646	14730
LOUISE	47	860	4753
BRIEFTRÄGER	3	30	158
LORENZ	61	1499	7883
FRITZ	27	383	1977
DIE TRÄGER	5	11	57
