wer	acts	words	chars
DRITTER TOURIST	8	132	714
RÜBEZAHL	144	3637	20169
RAXER	80	994	5656
RÜFFEL	87	1498	8360
QUIWI	133	3490	17351
ERSTE FEE	5	80	409
DIE ANDERN FEEN	3	84	448
VON SCHMALZ	45	710	4057
PASCHKE	32	652	3697
BETTY	22	463	2507
EIN ZWERG	2	30	168
DIE ZWERGE	1	1	5
DER JUNGE SCHORNSTEINFEGER	12	138	683
DER ALTE SCHORNSTEINFEGER	11	222	1219
MILCHMANN	4	158	842
ERSTER TOURIST	12	185	1018
ZWEITER TOURIST	8	288	1640
