wer	acts	words	chars
EINER	4	182	990
JOHANNES MÜLLER	1	99	596
BÜSCHING	1	45	301
BETTLER	30	955	5083
CAROFILLI	19	628	3500
CABOGA	81	5812	32575
PROCOLI	46	2017	11204
MITROVICH	29	1071	6182
MARINA	19	532	2849
CROOK	16	302	1686
CORNELIA	32	949	5334
HERZOG	38	1881	10798
VIELE	7	85	468
RATSHERR	6	130	728
HITROV	10	208	1206
CZIRICH	3	491	2634
KASSUBA	9	263	1422
POLO	11	213	1183
