wer	acts	words	chars
MORPHY	4	54	295
KRAWUTSCHKE	132	3537	20450
LEHMANN	72	1437	8271
LUDE	5	254	1499
BULLE	9	254	1484
ABRAMSEN	4	343	1898
MIEZE	9	373	2101
HENRIETTE MARSCHALL	26	697	3951
ANGLER	12	229	1364
HELENE	79	1962	11424
DER HERR	7	90	506
RUFE VON ALLEN SEITEN	1	10	38
RUFE VON DER GALERIE	2	22	125
EIN VORSTANDSMITGLIED DER FREIEN BÜHNE	1	21	142
DAS VORSTANDSMITGLIED	5	1634	8990
EIN ANDERES VORSTANDSMITGLIED	1	11	59
DAS ERSTE VORSTANDSMITGLIED	1	27	151
RUFE	2	15	100
