wer	acts	words	chars
VERWALTER	14	338	1933
POSTMEISTERIN	43	1148	6185
DER JUNGE	1	2	7
LUCIE	58	908	4853
MADAME SOMMER	96	2815	15446
POSTILLION	4	21	124
ANNCHEN	9	204	1121
BEDIENTER	11	150	842
FERNANDO	126	2707	14825
STELLA	88	4078	21434
