wer	acts	words	chars
RATSDIENER	2	23	141
ZAR	142	2258	12160
IWANOW	204	3061	16352
CHOR	69	1065	5571
MARIE	116	2661	13966
LEFORT	25	406	2248
MEISTERIN BROWE	40	505	2800
VAN BETT	205	3961	21441
MEHRERE ZIMMERLEUTE	2	43	215
LORD	48	566	3100
MARQUIS	61	1057	5725
DIE MÄDCHEN	7	74	373
EINZELNE STIMMEN	3	78	399
MÄNNER	4	70	373
FRAUEN	4	73	365
ANDERE	3	10	71
EINIGE	3	14	63
DIE GÄSTE	4	20	102
OFFIZIER	8	117	731
