wer	acts	words	chars
DIE AHNFRAU	14	95	530
DER GRAF	102	4304	22697
BERTHA	143	3477	18239
GÜNTHER	45	1292	6826
JAROMIR	117	7010	37184
HAUPTMANN	52	1098	5921
WALTER	2	8	50
EIN SOLDAT	9	525	2695
BOLESLAV	25	661	3514
CHOR	2	67	340
