wer	acts	words	chars
APOLLO	8	136	718
CHOR	33	258	1403
AFFRIDURO	28	514	2962
ODI	40	485	2582
DISTICHON	68	845	4692
MEHRERE	3	14	78
VOLK	5	22	116
NARR	94	1560	8702
HERMIONE	93	1696	9147
VIPRIA	111	1799	10086
ARROGANTIA	68	518	2829
AMPHIO	42	1131	6110
DIE PHANTASIE	50	1084	6123
MEHRERE GÄSTE	2	10	51
WIRT	13	141	733
SCHUSTER	10	106	526
SPENGLER	2	25	113
FREMDER	14	112	604
KELLNER	3	17	106
NACHTIGALL	114	2877	15623
EIN DICHTER	18	148	790
ALLE DICHTER	12	68	361
ZAUBERSCHWESTERN	13	53	270
