wer	acts	words	chars
MANSOR	2	37	195
DAJA	145	2837	14798
NATHAN	330	7963	41331
RECHA	95	2495	12870
DERWISCH	27	734	3879
TEMPELHERR	247	6424	33269
KLOSTERBRUDER	79	2198	11459
SITTAH	125	2627	13677
SALADIN	196	4563	23682
PATRIARCH	17	802	4197
EIN SKLAVE	1	5	21
EIN MAMELUCK	5	74	409
EIN ZWEITER MAMELUCK	7	101	508
EIN DRITTER MAMELUCK	2	17	96
