wer	acts	words	chars
CLIMENE	79	2608	14631
HERR ORGON	97	3708	20611
PHILIPP	131	3746	20315
LISETTE	88	2532	13817
TIMANT	142	6372	35992
DAMON	92	4408	25111
HERR GERONTE	68	2524	13673
