wer	acts	words	chars
HUGO	14	118	645
FRAU HEBENSTREIT	16	168	922
FRAU HEINECKE	173	2788	14813
HEINECKE	138	1818	9776
ROBERT	317	5617	30622
AUGUSTE	41	413	2196
MICHALSKI	35	260	1428
WILHELM	17	233	1289
ALMA	73	1117	5907
TRAST	162	4223	23782
CURT	92	841	4625
MÜHLINGK	92	1530	8533
FRAU MÜHLINGK	21	255	1384
LENORE	112	1751	9429
LOTHAR	62	970	5390
