wer	acts	words	chars
MÄSTER STAFF	56	688	4062
SIR JOHN	66	1332	7302
LIDDY	163	2128	11653
DER KNABE	23	331	1730
SAMUEL	142	2744	15500
MISTRISS SMITH	71	1583	9078
GURLI	185	3085	16649
VISITATOR	48	1520	8748
MUSAFFERY	39	517	2752
KABERDAR	136	3324	18675
JACK	38	1144	6330
ROBERT	104	1718	9527
FAZIR	51	1433	7773
MÄSTER STRUSSEL	45	495	2803
