wer	acts	words	chars
DIE MÄNNER	1	2	20
CLAVIGO	140	3994	22493
CARLOS	67	3487	19731
BUENCO	19	488	2626
SOPHIE	61	1050	5892
MARIE	55	1247	6727
GUILBERT	18	360	2014
BEAUMARCHAIS	88	3239	18606
BEDIENTER	8	73	384
SAINT GEORGE	2	78	455
