wer	acts	words	chars
DER KALIF	16	263	1488
DIENER NUREDDINS	21	403	2334
NUREDDIN	69	1657	8999
CHOR	9	134	764
BOSTANA	35	700	3746
ABUL	79	1619	9139
MARGIANA	27	443	2307
KADI	29	447	2482
MUEZZIN	1	48	275
DER KADI	3	72	390
DRITTER MUEZZIN	4	58	329
STIMME EINES SKLAVEN	1	6	29
STIMMEN	1	7	39
FREUNDE DES KADI	2	71	391
KLAGEFRAUEN	2	33	165
BEWOHNER BAGDADS	1	21	118
VIER BEWAFFNETE	1	3	18
