wer	acts	words	chars
JASON	9	204	1134
MEDEA	21	2118	12210
HOFMEISTERIN	4	82	446
EIN KNABE	2	9	47
KNABEN	1	3	19
DER JÜNGERE	5	30	169
DER ÄLTERE	4	25	135
