wer	acts	words	chars
KOMMISSÄR	20	294	1702
STURMWALD	85	2167	11683
LEONORE	130	2048	11013
CLAUDIA	136	2788	14867
ROSALIE	137	2082	11113
GOTTHOLD	136	2457	13546
SICHEL	170	4701	26176
KRAUTMANN	59	1560	8550
GALLUS	18	311	1701
STÖßEL	33	493	2865
