wer	acts	words	chars
DER MANN	1	485	2634
CLAUDIO	16	2377	13219
DIENER	6	176	1018
DER TOD	8	301	1776
DIE MUTTER	1	222	1213
DAS JUNGE MÄDCHEN	1	342	1767
