wer	acts	words	chars
ALBA	46	1954	12902
SOEST	52	712	4331
JETTER	76	1423	8541
BUYCK	23	584	3668
RUYSUM	18	248	1479
REGENTIN	38	2247	14475
MACHIAVELL	35	760	5040
BRACKENBURG	31	1357	8364
MUTTER	28	453	2711
ZIMMERMEISTER	41	708	4690
SEIFENSIEDER	6	94	520
VANSEN	40	1292	8505
EIN BÜRGER	4	27	137
ANDERER BÜRGER	7	56	325
DAS VOLK	10	96	603
BÜRGER	1	18	91
EGMONT	159	6838	44695
SEKRETÄR	28	621	4022
ORANIEN	37	723	4423
KLÄRCHEN	87	3722	22785
SILVA	24	631	4133
GOMEZ	12	308	2078
FERDINAND	36	1069	6784
