wer	acts	words	chars
JAKOB	1	5	31
CHOR	7	151	851
HEINRICH	89	896	4910
JOHANN	14	376	2146
MEHLWURM	156	2512	13418
SPECHT	52	604	3410
EULENSPIEGEL	191	3941	21476
NATZI	127	2265	12307
CORDULA	81	771	4166
LENCHEN	35	377	1997
NELKENSTEIN	121	1661	9156
DOROTHEA	42	605	3106
FRIEDRICH	9	112	632
PEPPI	22	264	1402
STEFFEL	8	69	391
SEBASTIAN	5	23	114
CHOR DER MÜHLKNECHTE	3	21	110
HANS	4	84	456
