wer	acts	words	chars
MARS	5	156	803
GANYMED	14	429	2392
JUPITER	89	2881	15045
APOLLO	20	471	2515
MINERVA	6	132	729
AMOR	21	755	3935
VENUS	31	1059	5539
JUNO	39	1156	5884
CHOR	9	159	798
EURIDICE	26	795	4027
PLUTO	27	678	3671
PROSERPINA	7	102	532
CHOR DER VERDAMMTEN	1	23	146
ORPHEUS	82	3236	17222
CERBERUS	18	401	2129
DANAIDEN	3	146	799
TANTALUS	2	166	867
SISIPHUS	1	91	468
PROMETHEUS	1	194	1048
MERKUR	13	404	2138
DIE DREY FURIEN	1	49	226
VULKAN	10	200	1006
