wer	acts	words	chars
EIN JUDE	5	98	543
FAUST	235	8039	44754
WAGNER	106	2257	12851
MARIANE	110	2410	13524
XAVER	51	1017	5605
LISETTE	37	786	4225
THEODORA	102	2105	11380
MORITZ	55	1553	8660
ROCHUS	44	1653	9401
PAULINA	59	1136	6454
SATAN	69	2601	15043
HEROLD	10	152	888
MAGOG	11	315	1884
BELIAL	14	503	2819
SEBUB	8	121	703
ABDON	9	341	1955
DIE SATANE	4	35	199
MELECH	5	72	415
GOG	68	1020	5588
DRAGON	5	56	306
STUP	3	63	348
BANQUIER	6	81	498
RUDOLPH	17	178	941
EIN BEDIENTER	1	11	74
