wer	acts	words	chars
FRAU OBERST	9	240	1330
KLARA	99	4112	23199
ELSE	31	1700	9602
JOSEF	79	4035	23915
DIE AUFSEHERIN	14	677	3745
DER WACHTMEISTER	12	217	1262
DER GEFÄNGNISDIREKTOR	6	373	2254
EIN DIENSTMÄDCHEN	1	17	97
LINDEKUH	46	1407	8048
DR SCHWARZKOPF	14	1193	6948
