wer	acts	words	chars
FRAU VON THIELEN	10	117	668
SPETH	171	3830	21127
FRAU SPETH	33	872	4824
WILLIBALD	153	2474	13826
IDA	56	699	3860
CLAUDINE BRIESEN	87	2179	12121
FRAU VON AUSTEN	25	713	4035
SONDERRATH	126	1748	9554
SEYBOLD	93	1180	6466
EIN DIENER	7	55	296
