wer	acts	words	chars
ANTWORT VON DRAUSSEN	3	40	185
BRUNHILD	118	2815	14442
FRIGGA	59	1197	6225
SIEGFRIED	133	3091	15836
GUNTHER	64	543	2739
HAGEN	140	2998	15276
VOLKER	11	348	1801
GISELHER	31	646	3268
RUMOLT	7	148	781
GERENOT	7	59	307
UTE	50	613	3082
KRIEMHILD	172	2685	13694
DER KAPLAN	24	837	4524
TRUCHS	10	184	1019
WULF	9	104	545
DANKWART	11	236	1234
KÄMMERER	7	23	104
