wer	acts	words	chars
EIN LANDMANN	15	209	1117
RHAMNES	113	1793	9651
MELITTA	122	1762	8948
VOLK	4	17	106
SAPPHO	152	6205	33317
EINER AUS DEM VOLKE	4	46	275
PHAON	151	4812	25711
EUCHARIS	37	1119	5951
MÄDCHEN	1	2	10
MAN RUFT VON INNEN	2	2	16
