wer	acts	words	chars
BEICHTVATER	6	321	1775
ROBERT	65	3329	18075
ARMIDA	4	95	573
RUNDE	1	1	6
MAJOR	8	126	704
PRINZESSIN	6	230	1252
LORD HOT	31	658	3704
LORD HAMILTON	19	422	2318
WILLIAMS	2	22	120
PETER	4	81	430
TOGNINA	11	416	2229
WUNDARZT	2	15	91
