wer	acts	words	chars
ETLICHE	1	7	33
NEURATH	63	1060	5868
HORFMANN	106	1576	8620
BEDIENTER	49	377	2018
DELOMER	385	4376	23568
DOMINIQUE	354	5333	28356
MADAM DOMINIQUE	93	1129	6153
GRAF	111	1295	7318
GRÄFIN	90	1222	6896
DIE BAUERN	3	2	12
SCHULZ	26	474	2475
DER KLEINE DOMINIQUE	25	249	1342
MARQUIS	93	1666	9305
GÄRTNER	1	18	89
DER ALTE DOMINIQUE	252	4366	23235
