wer	acts	words	chars
KARNA	4	19	96
KANDAULES	179	4731	24062
THOAS	42	1380	7034
GYGES	179	5150	26491
RHODOPE	156	3768	19218
HERO	28	449	2370
LESBIA	61	596	2936
VOLK	3	11	57
EIN DIENER	1	0	0
