wer	acts	words	chars
PROFESSOR WINDHOFER	16	140	769
DIENER	8	74	392
GRAF	142	3059	17006
KOMTESSE	143	1958	10662
GÄRTNER	6	63	363
DER FÜRST	159	2228	12368
PHILIPP	58	1234	7051
LOLO	38	770	4251
WASNER	6	30	173
