wer	acts	words	chars
VON AUSSEN	1	9	40
ISAAK	49	1365	7000
RAHEL	64	2140	10821
ESTHER	50	1131	6025
KÖNIG	164	7244	38263
MANRIQUE	44	1564	8303
KÖNIGIN	35	509	2583
GARCERAN	80	1363	7095
EINE WEIBERSTIMME	1	2	8
KNAPPE	9	110	605
DIENER	8	26	144
BITTSTELLER	1	4	24
ZWEITER BITTSTELLER	3	29	146
DRITTER BITTSTELLER	2	14	75
KAMMERFRAU	2	15	69
