wer	acts	words	chars
MATROSEN	2	12	64
MIRANDA	81	1482	8054
GEISTERCHOR	2	35	210
PROSPERO	128	2097	11429
ARIOSE	1	22	117
ARIEL	45	655	3657
CALIBAN	96	1756	9301
CHOR DER SCHIFFER	2	95	493
FERNANDO	82	1497	8320
FABIO	63	1322	7137
ORONZIO	110	964	5213
STEFANO	90	734	3929
CAVATINA	1	26	115
CHOR	6	81	413
RUPERTO	3	139	844
