wer	acts	words	chars
EIN BAUER	1	21	99
GÖRGE	99	924	4776
RÖSE	102	945	4629
EDELMANN	59	594	3370
MÄRTEN	343	2068	10521
SCHNAPS	286	2372	12566
RICHTER	33	526	2941
