wer	acts	words	chars
TAMBOUR	1	3	19
LIESCHEN	110	2214	11289
GRETCHEN	53	974	4948
CAPITAIN	120	3443	18358
MILLER	53	2110	11479
BUCHDRUCKER	3	25	152
CORNET	28	785	4515
WEIGENAND	40	762	4239
EPPELMEIER	38	762	4183
DAPPELIUS	18	389	2108
KNORZHEIMER	42	1109	5952
SCHMUTTLER	12	259	1422
LEIMPFANN	5	118	633
MEHRERE ANDERE	1	4	25
EINE STIMME	1	2	17
POMPIER	1	6	44
