wer	acts	words	chars
WACHE	7	83	462
BELMONTE	90	1337	7079
OSMIN	99	1930	10212
PEDRILLO	103	2850	15589
CHOR	2	34	206
EINE ODER ZWO STIMMEN	3	58	344
SELIM	36	888	4891
KONSTANZE	57	1150	6147
BLONDE	57	1179	6498
KLAAS	3	53	265
