wer	acts	words	chars
LUCHS	3	167	890
TILL	71	1550	8607
BARON	68	1484	8342
SCHÖNBURG	63	1907	10906
HORST	72	1131	6535
BARONIN	233	4587	26036
SOPHIE	69	1191	6336
FELDKIRCH	39	1170	6445
WITTE	52	1540	8573
RITTER	22	587	3272
LÖWENKLAU	36	941	5243
DIENER	4	25	130
BEDIENTER	2	10	51
BEDIENTE	5	84	476
BEDIENTER (SCHÖNBURG)	1	9	40
