wer	acts	words	chars
EIN MANN	3	33	176
SARAZENENKÖNIG	26	727	3958
GRISALDO	150	4002	22273
ALMERINE	39	1288	7190
MALVIZINO	48	1297	6955
BALLONA	45	1890	10245
PRINZ ZIFALDO	46	2008	10956
EIN KASTILIER	17	346	1855
ALLE KASTILIER	1	4	22
CURIO	120	2888	16127
INFANTIN	58	902	5013
LILLA	76	1880	10333
BASTIANO	153	4573	25380
DON FERNANDO	13	300	1667
TRUFFALDINO	63	2165	12268
KÖNIG	41	1226	6784
SALUZZO	6	241	1358
ISABELLA	23	887	4935
