wer	acts	words	chars
EIN INDISCHER OFFIZIER	1	9	45
BAJADEREN	11	205	1180
BRAMINEN	6	125	718
DANDAU	35	743	4116
ERSTE BAJADERE	4	80	449
ZWEITE BAJADERE	3	61	342
NADORI	38	920	5042
OFFIZIER	2	74	431
CHOR	15	204	1138
JESSONDA	42	1130	6160
AMAZILI	39	796	4221
DIENERINNEN DER JESSONDA	1	2	14
CHOR DER PORTUGIESEN	4	99	612
LOPES	9	210	1196
TRISTAN	30	764	4092
INDIANER	4	51	293
