wer	acts	words	chars
DIE MÄNNER	1	7	44
LEVI	15	781	4323
SOLIMAN	66	2974	16121
MEHMED	51	1540	8494
ALI	21	588	3221
MUSTAFA	12	291	1601
DER BEGLER BEG	8	141	817
AGA	1	15	74
BOTE	2	105	596
EVA	63	1934	10458
HELENE	65	2038	10737
ZRINY	103	4831	26062
ALAPI	31	762	4162
PAPRUTOWITSCH	19	412	2268
BAUER	1	384	2200
JURANITSCH	49	1756	9203
SCHERENK	15	580	3049
VILACKY	26	1023	5661
HAUPTMANN	2	47	233
