wer	acts	words	chars
PEPPI	35	171	907
DOMINIK	15	139	796
EIN KRÄMER	4	49	272
FRAU VON ERBSENSTEIN	129	2118	11470
NANETT	9	98	533
KAUZ	212	3135	16972
SCHNOFERL	318	7198	39947
GIGL	127	1590	8526
THEKLA	50	638	3406
CHOR DER GESELLSCHAFT	2	23	123
KNÖPFEL	25	291	1548
MADAME STORCH	87	836	4408
ROSALIE	107	1098	5981
SABINE	79	649	3512
